playerID,Seasons,fullName,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SF,walks,BA,OBP,1B,SLUG,OPS,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
ruelmu01,20,Muddy Ruel,1468,4514,494,1242,187,29,4,534.0,61.0,59.0,606,238.0,29.0,0.0,635.0,0.275,0.365,1022,0.332,0.697,B,5368.0,1138.0,117.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
runnepe01,14,Pete Runnels,1799,6373,876,1854,282,64,49,630.0,37.0,51.0,844,627.0,28.0,34.0,872.0,0.291,0.375,1459,0.378,0.753,B,7353.0,3367.0,194.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
russebi01,18,Bill Russell,2181,7318,796,1926,293,57,46,627.0,167.0,69.0,483,667.0,36.0,51.0,519.0,0.263,0.31,1530,0.338,0.648,B,3104.0,5713.0,355.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
russeji01,10,Jim Russell,1035,3595,554,959,175,51,67,428.0,59.0,0.0,503,427.0,22.0,0.0,525.0,0.267,0.36,666,0.4,0.76,B,2336.0,69.0,46.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruthba01,22,Babe Ruth,2503,8398,2174,2873,506,136,714,2217.0,123.0,117.0,2062,1330.0,43.0,0.0,2105.0,0.342,0.474,1517,0.69,1.164,B,4692.0,215.0,164.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Y
ryanco01,14,Connie Ryan,1184,3982,535,988,181,42,56,381.0,69.0,12.0,518,514.0,14.0,0.0,532.0,0.248,0.337,709,0.357,0.694,B,2639.0,3107.0,180.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
ryanji01,18,Jimmy Ryan,2014,8172,1643,2513,451,157,118,1093.0,419.0,0.0,804,491.0,83.0,0.0,887.0,0.308,0.375,1787,0.444,0.819,B,3805.0,568.0,429.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
saboch01,10,Chris Sabo,911,3354,494,898,214,17,116,426.0,120.0,49.0,274,460.0,32.0,29.0,306.0,0.268,0.326,551,0.445,0.771,B,506.0,1518.0,79.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,N
salazlu01,14,Luis Salazar,1302,4101,438,1070,144,33,94,455.0,117.0,51.0,179,653.0,15.0,25.0,194.0,0.261,0.293,799,0.381,0.674,B,1289.0,1819.0,144.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
salmoti01,14,Tim Salmon,1672,5934,986,1674,339,24,299,1016.0,48.0,42.0,970,1360.0,67.0,68.0,1037.0,0.282,0.385,1012,0.498,0.883,B,2695.0,99.0,64.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,N
samueju01,19,Juan Samuel,1720,6081,873,1578,287,102,161,703.0,396.0,143.0,440,1442.0,74.0,42.0,514.0,0.259,0.315,1028,0.42,0.735,B,3572.0,3288.0,188.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,N
sanchfr01,11,Freddy Sanchez,904,3402,434,1012,215,17,48,371.0,13.0,9.0,180,420.0,32.0,37.0,212.0,0.297,0.335,732,0.413,0.748,B,1466.0,2099.0,45.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
sanchre01,18,Rey Sanchez,1490,4850,549,1317,193,32,15,389.0,55.0,32.0,229,508.0,40.0,34.0,269.0,0.272,0.308,1077,0.334,0.642,B,2303.0,4217.0,112.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sandbry01,16,Ryne Sandberg,2164,8385,1318,2386,403,76,282,1061.0,344.0,107.0,761,1260.0,34.0,71.0,795.0,0.285,0.344,1625,0.452,0.796,B,3892.0,6648.0,120.0,0.99,0.0,9.0,0.0,1.0,0.0,0.0,7.0,10.0,Y
sandere02,17,Reggie Sanders,1777,6241,1037,1666,341,60,305,983.0,304.0,115.0,674,1614.0,71.0,43.0,745.0,0.267,0.343,960,0.487,0.83,B,3334.0,103.0,68.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
sanguma01,13,Manny Sanguillen,1448,5062,566,1500,205,57,65,585.0,35.0,38.0,223,331.0,23.0,44.0,246.0,0.296,0.326,1173,0.398,0.724,B,6646.0,575.0,105.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
santibe01,20,Benito Santiago,1978,6951,755,1830,323,41,217,920.0,91.0,69.0,430,1270.0,38.0,70.0,468.0,0.263,0.307,1249,0.415,0.722,B,10955.0,968.0,152.0,0.99,0.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,N
santoro01,15,Ron Santo,2243,8143,1138,2254,365,67,342,1331.0,35.0,41.0,1108,1343.0,38.0,94.0,1146.0,0.277,0.362,1480,0.464,0.826,B,2100.0,4717.0,327.0,0.95,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,N
sauerha01,16,Hank Sauer,1399,4796,709,1278,200,19,288,876.0,11.0,4.0,561,714.0,34.0,14.0,595.0,0.266,0.347,771,0.496,0.843,B,2711.0,139.0,74.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,N
saxst01,14,Steve Sax,1769,6940,913,1949,278,47,54,550.0,444.0,178.0,556,584.0,24.0,37.0,580.0,0.281,0.335,1570,0.358,0.693,B,3617.0,4817.0,190.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,N
schaapa01,12,Paul Schaal,1128,3555,436,869,132,26,57,323.0,43.0,38.0,516,466.0,22.0,30.0,538.0,0.244,0.341,654,0.344,0.685,B,775.0,2112.0,173.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schaege01,16,Germany Schaefer,1150,3784,496,972,117,48,9,309.0,201.0,1.0,333,438.0,13.0,0.0,346.0,0.257,0.319,798,0.32,0.639,B,3276.0,2326.0,285.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schalra01,18,Ray Schalk,1762,5306,579,1345,199,49,11,594.0,177.0,69.0,638,355.0,59.0,0.0,697.0,0.253,0.34,1086,0.316,0.656,B,7168.0,1811.0,175.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schanwa01,19,Wally Schang,1842,5307,769,1506,264,90,59,710.0,121.0,49.0,849,573.0,107.0,0.0,956.0,0.284,0.393,1093,0.401,0.794,B,5622.0,1565.0,271.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schmimi01,18,Mike Schmidt,2404,8352,1506,2234,408,59,548,1595.0,174.0,92.0,1507,1883.0,79.0,108.0,1586.0,0.267,0.38,1219,0.527,0.907,B,2836.0,5193.0,328.0,0.96,0.0,10.0,0.0,3.0,0.0,0.0,6.0,12.0,Y
schnebr01,13,Brian Schneider,1048,3165,284,781,167,9,67,387.0,4.0,8.0,331,526.0,22.0,26.0,353.0,0.247,0.32,538,0.369,0.689,B,5988.0,438.0,39.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schoere01,21,Red Schoendienst,2216,8479,1223,2449,427,78,84,773.0,89.0,27.0,606,346.0,21.0,19.0,627.0,0.289,0.337,1860,0.387,0.724,B,5045.0,5466.0,192.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,N
schofdi01,24,Dick Schofield,1321,3083,394,699,113,20,21,211.0,12.0,29.0,390,526.0,26.0,17.0,416.0,0.227,0.317,545,0.297,0.614,B,1397.0,2341.0,144.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schofdi02,16,Dick Schofield,1368,4299,505,989,137,32,56,353.0,120.0,41.0,446,684.0,48.0,26.0,494.0,0.23,0.308,764,0.316,0.624,B,2145.0,3883.0,146.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schreos01,15,Ossee Schrecongost,895,3057,304,829,136,31,9,338.0,52.0,0.0,102,146.0,12.0,0.0,114.0,0.271,0.297,653,0.345,0.642,B,5270.0,995.0,194.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schripo01,14,Pop Schriver,803,2733,368,721,117,40,16,377.0,46.0,0.0,227,167.0,41.0,0.0,268.0,0.264,0.33,548,0.353,0.683,B,3048.0,870.0,285.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schulfr01,17,Frank Schulte,1806,6533,906,1766,288,124,92,792.0,233.0,17.0,545,757.0,56.0,0.0,601.0,0.27,0.332,1262,0.395,0.727,B,2689.0,194.0,103.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
schulfr02,11,Fred Schulte,1179,4259,686,1241,249,54,47,593.0,56.0,58.0,462,361.0,9.0,0.0,471.0,0.291,0.362,891,0.408,0.77,B,2939.0,86.0,77.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sciosmi01,13,Mike Scioscia,1441,4373,398,1131,198,12,68,446.0,29.0,24.0,567,307.0,22.0,37.0,589.0,0.259,0.344,853,0.356,0.7,B,8335.0,737.0,114.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
scottev01,15,Everett Scott,1654,5837,552,1455,208,58,20,551.0,69.0,60.0,243,282.0,18.0,0.0,261.0,0.249,0.281,1169,0.315,0.596,B,3353.0,5060.0,306.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
scottge02,16,George Scott,2034,7433,957,1992,306,60,271,1051.0,69.0,57.0,699,1418.0,53.0,62.0,752.0,0.268,0.333,1355,0.435,0.768,B,15601.0,1520.0,201.0,0.99,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,N
scottto01,13,Tony Scott,991,2803,331,699,111,28,17,253.0,125.0,69.0,186,464.0,16.0,25.0,202.0,0.249,0.297,543,0.327,0.624,B,1803.0,53.0,27.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seeryem01,10,Emmett Seery,916,3547,695,893,152,68,27,300.0,240.0,0.0,471,426.0,33.0,0.0,504.0,0.252,0.345,646,0.356,0.701,B,1579.0,182.0,206.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seguida01,18,David Segui,1456,4847,683,1412,284,16,139,684.0,17.0,19.0,524,687.0,14.0,45.0,538.0,0.291,0.359,973,0.443,0.802,B,8618.0,771.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seitzke01,14,Kevin Seitzer,1439,5278,739,1557,285,35,74,613.0,80.0,49.0,669,617.0,35.0,41.0,704.0,0.295,0.375,1163,0.404,0.779,B,2613.0,2137.0,156.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
selbaki01,14,Kip Selbach,1612,6165,1066,1807,301,149,44,779.0,334.0,0.0,785,358.0,42.0,0.0,827.0,0.293,0.377,1313,0.412,0.789,B,3482.0,301.0,246.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seminan01,16,Andy Seminick,1304,3921,495,953,139,26,164,556.0,23.0,7.0,582,780.0,40.0,1.0,622.0,0.243,0.347,624,0.417,0.764,B,5051.0,608.0,137.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
severha01,17,Hank Severeid,1390,4312,408,1245,204,42,17,539.0,35.0,19.0,331,169.0,19.0,0.0,350.0,0.289,0.342,982,0.367,0.709,B,4714.0,1115.0,133.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seweljo01,14,Joe Sewell,1903,7132,1141,2226,436,68,49,1055.0,74.0,72.0,842,114.0,80.0,0.0,922.0,0.312,0.391,1673,0.413,0.804,B,3273.0,5230.0,408.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sewellu01,20,Luke Sewell,1630,5383,653,1393,272,56,20,696.0,65.0,44.0,486,307.0,27.0,0.0,513.0,0.259,0.323,1045,0.341,0.664,B,5522.0,1091.0,151.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
sexsori01,14,Richie Sexson,1367,4928,748,1286,260,17,306,943.0,14.0,13.0,588,1313.0,52.0,36.0,640.0,0.261,0.344,703,0.507,0.851,B,9838.0,950.0,61.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
seymocy01,18,Cy Seymour,1529,5686,737,1724,229,96,52,799.0,222.0,0.0,354,361.0,30.0,0.0,384.0,0.303,0.347,1347,0.405,0.752,B,2889.0,196.0,186.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shaffor01,15,Orator Shafer,871,3552,601,1000,164,53,11,317.0,34.0,0.0,227,226.0,5.0,0.0,232.0,0.282,0.326,772,0.367,0.693,B,1381.0,315.0,270.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shankho01,14,Howie Shanks,1665,5699,604,1440,211,96,25,620.0,185.0,64.0,415,443.0,37.0,0.0,452.0,0.253,0.308,1108,0.337,0.645,B,3140.0,2122.0,276.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sheckji01,19,Jimmy Sheckard,2122,7605,1296,2084,354,136,56,813.0,465.0,0.0,1135,849.0,92.0,0.0,1227.0,0.274,0.375,1538,0.378,0.753,B,4242.0,371.0,230.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sheffga01,24,Gary Sheffield,2576,9217,1636,2689,467,27,509,1676.0,253.0,104.0,1475,1171.0,135.0,111.0,1610.0,0.292,0.393,1686,0.514,0.907,B,3275.0,1240.0,171.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,N
shelbjo01,13,John Shelby,1036,3090,389,739,128,24,70,313.0,98.0,40.0,182,671.0,4.0,18.0,186.0,0.239,0.281,517,0.364,0.645,B,1949.0,56.0,36.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shindbi01,13,Billy Shindle,1424,5815,993,1564,226,97,31,759.0,318.0,0.0,388,334.0,74.0,0.0,462.0,0.269,0.323,1210,0.357,0.68,B,2114.0,3393.0,705.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shochge01,11,George Shoch,707,2540,414,671,89,28,10,323.0,138.0,0.0,298,129.0,57.0,0.0,355.0,0.264,0.354,544,0.333,0.687,B,1292.0,1284.0,256.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shottbu01,14,Burt Shotton,1387,4945,746,1338,154,65,9,290.0,293.0,93.0,713,388.0,22.0,0.0,735.0,0.271,0.365,1110,0.333,0.698,B,2816.0,173.0,184.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
siebedi01,12,Dick Siebert,1035,3917,439,1104,204,40,32,482.0,30.0,32.0,276,185.0,15.0,0.0,291.0,0.282,0.332,828,0.379,0.711,B,8621.0,747.0,99.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
siebeno01,13,Norm Siebern,1406,4481,662,1217,206,38,132,636.0,18.0,25.0,708,748.0,10.0,48.0,718.0,0.272,0.369,841,0.423,0.792,B,7706.0,590.0,74.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,N
sierrru01,25,Ruben Sierra,2186,8044,1084,2152,428,59,306,1322.0,142.0,52.0,610,1239.0,7.0,120.0,617.0,0.268,0.315,1359,0.45,0.765,B,2951.0,108.0,94.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,N
sievero01,18,Roy Sievers,1887,6387,945,1703,292,42,318,1147.0,14.0,19.0,841,920.0,51.0,55.0,892.0,0.267,0.354,1051,0.475,0.829,B,9064.0,661.0,110.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,N
simmoal01,21,Al Simmons,2215,8759,1507,2927,539,149,307,1827.0,88.0,64.0,615,737.0,30.0,0.0,645.0,0.334,0.38,1932,0.535,0.915,B,5000.0,169.0,94.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Y
simmote01,21,Ted Simmons,2456,8680,1074,2472,483,47,248,1389.0,21.0,33.0,855,694.0,39.0,100.0,894.0,0.285,0.348,1694,0.437,0.785,B,10544.0,1092.0,169.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,N
simpsha01,13,Harry Simpson,888,2829,343,752,101,41,73,381.0,17.0,18.0,271,429.0,10.0,11.0,281.0,0.266,0.331,537,0.408,0.739,B,2780.0,126.0,46.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
singlke01,15,Ken Singleton,2082,7189,985,2029,317,25,246,1065.0,21.0,36.0,1263,1246.0,17.0,60.0,1280.0,0.282,0.388,1441,0.436,0.824,B,2684.0,82.0,57.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
sislege01,16,George Sisler,2055,8267,1284,2812,425,164,102,1175.0,375.0,127.0,472,327.0,48.0,0.0,520.0,0.34,0.379,2121,0.468,0.847,B,18906.0,1541.0,274.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y
sistisi01,13,Sibby Sisti,1016,2999,401,732,121,19,27,260.0,30.0,5.0,283,440.0,16.0,0.0,299.0,0.244,0.313,565,0.324,0.637,B,1600.0,1840.0,172.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sizemte01,13,Ted Sizemore,1411,5011,577,1311,188,21,23,430.0,59.0,46.0,469,350.0,20.0,38.0,489.0,0.262,0.325,1079,0.321,0.646,B,3092.0,4048.0,166.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N
skinnbo01,14,Bob Skinner,1381,4318,642,1198,197,58,103,531.0,67.0,36.0,485,646.0,17.0,20.0,502.0,0.277,0.351,840,0.421,0.772,B,2863.0,169.0,71.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
skowrbi01,16,Bill Skowron,1658,5547,681,1566,243,53,211,888.0,16.0,18.0,383,870.0,54.0,45.0,437.0,0.282,0.332,1059,0.459,0.791,B,12052.0,930.0,110.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,N
slaglji01,11,Jimmy Slagle,1300,5005,781,1343,124,56,2,344.0,274.0,0.0,619,421.0,23.0,0.0,642.0,0.268,0.352,1161,0.317,0.669,B,2694.0,168.0,150.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
slaugdo01,17,Don Slaught,1327,4063,415,1151,235,28,77,476.0,18.0,15.0,311,559.0,42.0,38.0,353.0,0.283,0.338,811,0.412,0.75,B,6158.0,477.0,87.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
slaugen01,22,Enos Slaughter,2380,7946,1247,2383,413,148,169,1304.0,71.0,15.0,1018,538.0,37.0,10.0,1055.0,0.3,0.382,1653,0.453,0.835,B,3925.0,152.0,82.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,N
smallro01,11,Roy Smalley,872,2644,277,601,103,33,61,305.0,4.0,0.0,257,541.0,18.0,3.0,275.0,0.227,0.3,404,0.36,0.66,B,1464.0,2308.0,207.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smallro02,16,Roy Smalley,1653,5657,745,1454,244,25,163,694.0,27.0,34.0,771,908.0,14.0,54.0,785.0,0.257,0.345,1022,0.395,0.74,B,2131.0,3817.0,217.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
smithal04,13,Al Smith,1517,5357,843,1458,258,46,164,676.0,67.0,43.0,674,768.0,63.0,43.0,737.0,0.272,0.358,990,0.429,0.787,B,2369.0,705.0,130.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
smithel01,16,Mike Smith,1237,4693,913,1456,197,136,37,665.0,233.0,0.0,639,258.0,42.0,0.0,681.0,0.31,0.398,1086,0.434,0.832,B,2211.0,143.0,200.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithel02,13,Elmer Smith,1012,3195,469,881,181,62,70,541.0,54.0,27.0,319,359.0,16.0,0.0,335.0,0.276,0.344,568,0.437,0.781,B,1429.0,95.0,69.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithge01,16,Germany Smith,1712,6562,907,1597,252,95,47,800.0,235.0,0.0,408,390.0,16.0,0.0,424.0,0.243,0.289,1203,0.332,0.621,B,2931.0,6304.0,1009.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithha08,11,Hal Smith,879,2682,269,715,148,10,58,323.0,7.0,10.0,196,361.0,14.0,29.0,210.0,0.267,0.317,499,0.394,0.711,B,3375.0,539.0,67.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithja03,16,Jack Smith,1406,4532,783,1301,182,71,40,382.0,228.0,67.0,334,348.0,22.0,0.0,356.0,0.287,0.339,1008,0.385,0.724,B,2476.0,141.0,106.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithlo01,19,Lonnie Smith,1613,5170,909,1488,273,58,98,533.0,370.0,140.0,623,849.0,92.0,46.0,715.0,0.288,0.371,1059,0.42,0.791,B,2388.0,101.0,92.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
smithoz01,19,Ozzie Smith,2573,9396,1257,2460,402,69,28,793.0,580.0,148.0,1072,589.0,33.0,63.0,1105.0,0.262,0.337,1961,0.328,0.665,B,4249.0,8375.0,281.0,0.98,0.0,13.0,0.0,0.0,0.0,0.0,1.0,15.0,Y
smithpo01,16,Pop Smith,1112,4238,643,941,141,87,24,358.0,169.0,0.0,325,345.0,60.0,0.0,385.0,0.222,0.287,689,0.313,0.6,B,2641.0,3604.0,699.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithre02,10,Red Smith,1117,3907,477,1087,208,49,27,514.0,117.0,5.0,420,415.0,34.0,0.0,454.0,0.278,0.353,803,0.377,0.73,B,1309.0,2139.0,246.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smithre06,18,Reggie Smith,1987,7033,1123,2020,363,57,314,1092.0,137.0,86.0,890,1030.0,33.0,86.0,923.0,0.287,0.366,1286,0.489,0.855,B,5186.0,304.0,123.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,N
snidedu01,18,Duke Snider,2143,7161,1259,2116,358,85,407,1333.0,99.0,50.0,971,1237.0,21.0,32.0,992.0,0.295,0.38,1266,0.54,0.92,B,4099.0,123.0,66.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Y
snodgfr01,10,Fred Snodgrass,923,3101,453,852,143,42,11,351.0,212.0,16.0,386,365.0,65.0,0.0,451.0,0.275,0.367,656,0.359,0.726,B,2262.0,173.0,82.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
snowjt01,16,J. T. Snow,1716,5641,798,1509,293,19,189,877.0,20.0,23.0,760,1142.0,64.0,64.0,824.0,0.268,0.357,1008,0.427,0.784,B,12855.0,1016.0,63.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,N
snydeco02,10,Cory Snyder,1068,3656,439,902,178,13,149,488.0,28.0,19.0,226,992.0,13.0,27.0,239.0,0.247,0.291,562,0.425,0.716,B,2164.0,342.0,63.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
snydefr01,17,Frank Snyder,1392,4229,331,1122,170,44,47,525.0,37.0,20.0,281,416.0,11.0,0.0,292.0,0.265,0.313,861,0.36,0.673,B,4764.0,1359.0,119.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
snydepo01,18,Pop Snyder,930,3643,433,855,124,41,9,384.0,33.0,9.0,83,203.0,10.0,0.0,93.0,0.235,0.254,681,0.299,0.553,B,4553.0,1477.0,708.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
snyderu01,13,Russ Snyder,1365,3631,488,984,150,29,42,319.0,58.0,32.0,294,438.0,9.0,23.0,303.0,0.271,0.325,763,0.363,0.688,B,1861.0,49.0,37.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
soderer01,10,Eric Soderholm,894,2894,402,764,120,14,102,383.0,18.0,21.0,295,359.0,22.0,19.0,317.0,0.264,0.335,528,0.421,0.756,B,630.0,1594.0,89.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sojolu01,15,Luis Sojo,848,2571,300,671,103,12,36,261.0,28.0,20.0,124,198.0,13.0,9.0,137.0,0.261,0.297,520,0.352,0.649,B,1319.0,1812.0,70.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
soltemo01,11,Moose Solters,938,3421,503,990,213,42,83,599.0,42.0,23.0,221,377.0,9.0,0.0,230.0,0.289,0.334,652,0.449,0.783,B,1852.0,88.0,80.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sommejo01,11,Joe Sommer,920,3675,617,911,109,42,11,342.0,101.0,0.0,238,118.0,20.0,0.0,258.0,0.248,0.297,749,0.309,0.606,B,1686.0,574.0,282.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sorrepa01,11,Paul Sorrento,1093,3412,454,876,176,5,166,565.0,8.0,15.0,426,844.0,21.0,27.0,447.0,0.257,0.34,529,0.457,0.797,B,6251.0,497.0,46.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sosasa01,19,Sammy Sosa,2354,8813,1475,2408,379,45,609,1667.0,234.0,107.0,929,2306.0,59.0,78.0,988.0,0.273,0.344,1375,0.534,0.878,B,4522.0,143.0,128.0,0.97,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,N
southbi01,14,Billy Southworth,1192,4359,661,1296,173,91,52,561.0,138.0,85.0,402,148.0,14.0,0.0,416.0,0.297,0.359,980,0.415,0.774,B,2445.0,131.0,93.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
speaktr01,22,Tris Speaker,2789,10195,1882,3514,792,222,117,1529.0,432.0,129.0,1381,323.0,103.0,0.0,1484.0,0.345,0.428,2383,0.5,0.928,B,6935.0,461.0,224.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y
speiech01,22,Chris Speier,2260,7156,770,1759,302,50,112,720.0,42.0,54.0,847,988.0,35.0,44.0,882.0,0.246,0.327,1295,0.349,0.676,B,3314.0,6259.0,288.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
spencda01,12,Daryl Spencer,1098,3689,457,901,145,20,105,428.0,13.0,7.0,449,516.0,20.0,27.0,469.0,0.244,0.327,631,0.38,0.707,B,1828.0,2780.0,203.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
spencji01,17,Jim Spencer,1553,4908,541,1227,179,27,146,599.0,11.0,19.0,407,582.0,17.0,42.0,424.0,0.25,0.307,875,0.387,0.694,B,9920.0,798.0,55.0,0.99,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,N
