playerID,Seasons,fullName,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,R,IP,ERA,WHIP,K/9,K/BB,BAA,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
rhodear01,22,Arthur Rhodes,87,70,900,61,5,3,33,3563,1033,538,126,516,1152,560,1187.7,4.08,1.3,8.73,2.23,0.235,P,38,125,9.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
rhoderi01,16,Rick Rhoden,151,125,413,380,69,17,1,7781,2606,1036,198,801,1419,1143,2593.7,3.59,1.31,4.92,1.77,0.264,P,173,386,6.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,N
richajr01,10,J. R. Richard,107,71,238,221,76,19,0,4818,1227,562,73,770,1493,625,1606.0,3.15,1.24,8.37,1.94,0.212,P,113,195,20.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
richepe01,15,Pete Richert,80,73,429,122,22,3,51,3497,959,413,116,424,925,463,1165.7,3.19,1.19,7.14,2.18,0.22,P,53,168,18.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
richile01,10,Lew Richie,74,65,241,136,86,20,9,4078,1190,383,21,495,438,544,1359.3,2.54,1.24,2.9,0.88,0.243,P,57,327,26.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
riddlel01,10,Elmer Riddle,65,52,190,124,57,13,8,3069,974,387,59,458,342,438,1023.0,3.4,1.4,3.01,0.75,0.248,P,49,184,3.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
ridzist01,13,Steve Ridzik,39,38,314,48,4,1,11,2348,709,330,93,351,406,392,782.7,3.79,1.35,4.67,1.16,0.238,P,51,107,9.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
righeda01,17,Dave Righetti,82,79,718,89,13,2,252,4211,1287,540,95,591,1112,602,1403.7,3.46,1.34,7.13,1.88,0.244,P,35,150,12.0,0.94,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,N
rijojo01,14,Jose Rijo,116,91,376,269,22,4,3,5640,1710,676,147,663,1606,772,1880.0,3.24,1.26,7.69,2.42,0.243,P,144,248,14.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
rincoju01,12,Juan Rincon,35,29,444,3,0,0,3,1521,481,227,41,218,469,256,507.0,4.03,1.38,8.33,2.15,0.25,P,41,63,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rincori01,12,Ricardo Rincon,21,24,565,0,0,0,21,1331,384,177,41,201,400,200,443.7,3.59,1.32,8.11,1.99,0.233,P,21,55,5.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ringji01,12,Jimmy Ring,118,149,389,294,154,9,11,7063,2545,1079,104,953,835,1326,2354.3,4.12,1.49,3.19,0.88,0.273,P,78,659,25.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
riskeda01,12,David Riske,20,20,462,0,0,0,22,1493,442,203,66,212,441,215,497.7,3.67,1.31,7.97,2.08,0.239,P,21,49,2.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rixeyep01,21,Eppa Rixey,266,251,692,552,290,37,14,13484,4633,1572,92,1082,1350,1986,4494.7,3.15,1.27,2.7,1.25,0.263,P,131,1195,30.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roberda05,16,Dave Roberts,103,125,445,277,77,20,15,6297,2188,882,155,615,957,979,2099.0,3.78,1.34,4.1,1.56,0.27,P,83,383,16.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roberna01,10,Nate Robertson,57,77,223,187,4,0,1,3457,1279,642,160,420,775,696,1152.3,5.01,1.47,6.05,1.85,0.282,P,42,142,19.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roberro01,21,Robin Roberts,286,245,676,609,305,45,25,14066,4582,1774,505,902,2357,1962,4688.7,3.41,1.17,4.52,2.61,0.252,P,316,601,31.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Y
robindo01,17,Don Robinson,109,106,524,229,34,6,57,5875,1894,824,175,643,1251,907,1958.3,3.79,1.3,5.75,1.95,0.255,P,112,222,12.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N
robinje01,10,Jeff Robinson,46,57,454,62,2,1,39,2704,880,380,75,349,629,433,901.3,3.79,1.36,6.28,1.8,0.258,P,79,138,10.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
robinro01,10,Ron Robinson,48,39,232,102,8,2,19,2400,819,323,61,253,473,376,800.0,3.63,1.34,5.32,1.87,0.267,P,61,111,12.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rodrife01,12,Felix Rodriguez,38,26,563,1,0,0,11,1759,526,242,50,283,512,256,586.3,3.71,1.38,7.86,1.81,0.24,P,12,58,4.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rodriri02,14,Rich Rodriguez,31,22,609,2,0,0,8,1922,642,271,62,261,396,304,640.7,3.81,1.41,5.56,1.52,0.264,P,38,111,6.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roebued01,13,Ed Roebuck,52,31,460,1,0,0,62,2373,753,294,90,302,477,374,791.0,3.35,1.33,5.43,1.58,0.247,P,52,166,14.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roech01,10,Chaz Roe,11,8,244,0,0,0,3,650,188,92,19,102,243,101,216.7,3.82,1.34,10.09,2.38,0.236,P,8,15,2.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
roepr01,12,Preacher Roe,127,84,333,261,101,17,10,5743,1907,730,199,504,956,799,1914.3,3.43,1.26,4.49,1.9,0.258,P,90,295,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
rogerke01,21,Kenny Rogers,219,156,762,474,36,9,28,9908,3457,1568,339,1175,1968,1739,3302.7,4.27,1.4,5.36,1.67,0.27,P,258,743,44.0,0.96,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,N
rogerst01,13,Steve Rogers,158,152,399,393,129,37,2,8513,2619,1001,151,876,1621,1122,2837.7,3.17,1.23,5.14,1.85,0.248,P,237,462,31.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
rogovsa01,10,Saul Rogovin,48,48,150,121,43,9,2,2651,888,399,83,308,388,435,883.7,4.06,1.35,3.95,1.26,0.258,P,57,131,14.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rojasme01,13,Mel Rojas,34,31,525,0,0,0,126,2001,591,283,65,254,562,305,667.0,3.82,1.27,7.58,2.21,0.237,P,44,81,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rolanji01,12,Jim Roland,19,17,216,29,6,1,9,1351,357,161,34,229,272,185,450.3,3.22,1.3,5.44,1.19,0.215,P,19,70,3.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
romerjc01,17,J. C. Romero,34,28,680,22,0,0,7,1984,624,306,59,375,526,335,661.3,4.16,1.51,7.16,1.4,0.251,P,72,106,10.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rommeed01,13,Eddie Rommel,171,119,500,249,147,18,29,7669,2729,1006,138,724,599,1213,2556.3,3.54,1.35,2.11,0.83,0.27,P,159,810,32.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
romovi01,10,Vicente Romo,32,33,335,32,4,1,52,1937,569,241,61,280,416,269,645.7,3.36,1.31,5.8,1.49,0.237,P,29,127,10.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rookeji01,13,Jim Rooker,103,109,319,255,66,15,7,5431,1694,696,128,703,976,814,1810.3,3.46,1.32,4.85,1.39,0.249,P,80,282,20.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rootch01,17,Charlie Root,201,160,632,341,177,21,40,9592,3252,1274,187,889,1459,1467,3197.3,3.59,1.3,4.11,1.64,0.259,P,95,506,15.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rossbu02,11,Buck Ross,56,95,237,182,65,6,2,4096,1545,749,114,573,360,882,1365.3,4.94,1.55,2.37,0.63,0.278,P,53,204,13.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rossga01,11,Gary Ross,25,47,283,59,8,2,7,2141,764,311,48,288,378,359,713.7,3.92,1.47,4.77,1.31,0.277,P,65,144,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rowesc01,16,Schoolboy Rowe,158,101,382,278,137,22,12,6658,2332,955,132,558,913,1075,2219.3,3.87,1.3,3.7,1.64,0.265,P,97,421,14.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
rozemda01,10,Dave Rozema,60,53,248,132,36,7,17,3318,1125,426,113,258,448,490,1106.0,3.47,1.25,3.65,1.74,0.266,P,108,168,8.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruckena01,10,Nap Rucker,134,134,336,274,186,38,14,7126,2089,639,41,701,1217,822,2375.3,2.42,1.17,4.61,1.74,0.24,P,55,625,24.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rudoldi01,13,Dick Rudolph,121,108,279,241,172,27,8,6147,1971,605,35,402,786,778,2049.0,2.66,1.16,3.45,1.96,0.251,P,79,624,22.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rueteki01,14,Kirk Rueter,130,92,340,336,4,1,0,5754,2092,911,220,582,818,1004,1918.0,4.27,1.39,3.84,1.41,0.281,P,135,439,7.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruethdu01,13,Dutch Ruether,137,95,309,272,155,18,8,6374,2244,826,54,739,708,987,2124.7,3.5,1.4,3.0,0.96,0.269,P,60,494,17.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruffibr01,12,Bruce Ruffin,60,82,469,152,17,3,63,3804,1345,591,92,565,843,677,1268.0,4.19,1.51,5.98,1.49,0.275,P,58,199,12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruffire01,23,Red Ruffing,273,225,624,536,335,45,16,13032,4284,1833,254,1541,1987,2117,4344.0,3.8,1.34,4.12,1.29,0.252,P,153,677,27.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
ruhleve01,13,Vern Ruhle,67,88,327,188,29,12,11,4234,1483,585,119,348,582,675,1411.3,3.73,1.3,3.71,1.67,0.27,P,111,174,13.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ruschgl01,14,Glendon Rusch,67,99,342,220,11,3,4,4432,1732,827,191,460,1088,880,1477.3,5.04,1.48,6.63,2.37,0.294,P,51,172,8.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rushbo01,14,Bob Rush,127,152,417,321,118,16,8,7232,2327,977,177,789,1244,1128,2410.7,3.65,1.29,4.64,1.58,0.248,P,171,428,28.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
rusieam01,10,Amos Rusie,246,174,463,427,393,30,5,11336,3389,1288,75,1707,1950,2068,3778.7,3.07,1.35,4.64,1.14,0.234,P,176,874,122.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
russeal01,12,Allen Russell,71,76,345,110,54,5,42,4183,1382,545,59,610,603,692,1394.3,3.52,1.43,3.89,0.99,0.261,P,56,364,34.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
russeja01,17,Jack Russell,85,141,557,182,71,3,38,6152,2454,1017,83,571,418,1187,2050.7,4.46,1.48,1.83,0.73,0.291,P,132,610,28.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
russeje01,16,Jeff Russell,56,73,589,79,11,2,186,3299,1065,458,100,415,693,525,1099.7,3.75,1.35,5.67,1.67,0.255,P,71,192,10.0,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,N
ruthba01,22,Babe Ruth,94,46,163,148,107,17,4,3664,974,309,10,441,488,398,1221.3,2.28,1.16,3.6,1.11,0.215,P,95,354,15.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Y
ruthvdi01,16,Dick Ruthven,123,127,355,332,61,17,1,6327,2155,970,165,767,1145,1075,2109.0,4.14,1.39,4.89,1.49,0.267,P,149,298,41.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
ryanbj01,12,B. J. Ryan,21,28,560,0,0,0,117,1610,424,201,42,264,625,216,536.7,3.37,1.28,10.48,2.37,0.216,P,10,52,6.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
ryanno01,27,Nolan Ryan,324,292,807,773,222,61,3,16158,3923,1911,321,2795,5714,2178,5386.0,3.19,1.25,9.55,2.04,0.203,P,220,547,90.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Y
ryanro01,10,Rosy Ryan,52,47,248,73,29,1,19,2643,941,405,33,278,315,486,881.0,4.14,1.38,3.22,1.13,0.269,P,37,178,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
rybami01,10,Mike Ryba,52,34,240,36,16,2,16,2351,817,319,47,247,307,381,783.7,3.66,1.36,3.53,1.24,0.264,P,41,168,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
saberbr01,17,Bret Saberhagen,167,117,399,371,76,16,1,7688,2452,952,218,471,1715,1036,2562.7,3.34,1.14,6.02,3.64,0.252,P,203,415,24.0,0.96,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,N
sadecra01,22,Ray Sadecki,135,131,563,328,85,20,7,7502,2456,1051,240,922,1614,1206,2500.7,3.78,1.35,5.81,1.75,0.254,P,62,312,52.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sainjo01,13,Johnny Sain,139,116,412,245,140,16,51,6377,2145,824,180,619,910,947,2125.7,3.49,1.3,3.85,1.47,0.257,P,127,371,19.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
sallesl01,16,Slim Sallee,174,143,476,307,189,25,36,8465,2729,804,68,573,836,1091,2821.7,2.56,1.17,2.67,1.46,0.251,P,86,661,21.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sambijo01,11,Joe Sambito,37,38,461,5,1,1,84,1887,562,212,48,195,489,241,629.0,3.03,1.2,7.0,2.51,0.241,P,35,104,9.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
sandeke01,14,Ken Sanders,29,45,409,1,0,0,86,1970,564,217,49,258,360,240,656.7,2.97,1.25,4.93,1.4,0.234,P,54,129,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sandesc01,20,Scott Sanderson,163,143,472,407,43,14,5,7685,2590,1093,297,625,1611,1209,2561.7,3.84,1.26,5.66,2.58,0.263,P,153,264,18.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
sanfoja02,14,Jack Sanford,137,101,388,293,76,14,11,6148,1907,840,174,737,1182,952,2049.3,3.69,1.29,5.19,1.6,0.242,P,122,365,21.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N
santajo01,12,Johan Santana,139,78,360,284,15,10,1,6077,1726,721,220,567,1988,773,2025.7,3.2,1.13,8.83,3.51,0.228,P,98,232,19.0,0.95,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,N
scanlbo01,10,Bob Scanlan,20,34,290,39,0,0,17,1610,583,276,41,209,245,312,536.7,4.63,1.48,4.11,1.17,0.281,P,40,79,14.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
scarbra01,13,Ray Scarborough,80,85,318,168,59,9,12,4286,1487,656,88,611,564,755,1428.7,4.13,1.47,3.55,0.92,0.264,P,100,263,25.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
schatda01,20,Dan Schatzeder,69,68,504,121,18,4,10,3951,1257,548,128,475,748,617,1317.0,3.74,1.32,5.11,1.57,0.253,P,60,149,27.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
scheica01,12,Carl Scheib,45,65,267,107,47,6,17,3212,1130,581,99,493,290,634,1070.7,4.88,1.52,2.44,0.59,0.27,P,66,191,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schilcu01,21,Curt Schilling,216,146,569,436,83,20,22,9783,2998,1253,347,711,3116,1318,3261.0,3.46,1.14,8.6,4.38,0.243,P,183,297,22.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
schmida01,12,Dave Schmidt,54,55,376,63,5,3,50,2706,962,389,85,237,479,434,902.0,3.88,1.33,4.78,2.02,0.274,P,69,138,16.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schmija01,16,Jason Schmidt,130,96,323,314,20,9,0,5989,1846,878,184,792,1758,958,1996.3,3.96,1.32,7.93,2.22,0.245,P,91,163,11.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
schmijo01,18,Johnny Schmitz,93,114,366,235,86,16,20,5438,1766,714,97,757,746,841,1812.7,3.54,1.39,3.7,0.99,0.253,P,113,483,23.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
schoesc01,14,Scott Schoeneweis,47,57,577,93,2,1,9,2916,1035,541,112,398,568,580,972.0,5.01,1.47,5.26,1.43,0.273,P,53,157,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schoupe01,12,Pete Schourek,66,77,288,176,3,1,2,3447,1198,586,140,420,813,642,1149.0,4.59,1.41,6.37,1.94,0.27,P,40,153,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
schumha02,13,Hal Schumacher,158,121,391,329,138,27,7,7447,2424,926,139,902,906,1080,2482.3,3.36,1.34,3.28,1.0,0.251,P,154,646,24.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
schupfe01,12,Ferdie Schupp,61,39,216,120,62,11,6,3162,938,389,30,464,553,470,1054.0,3.32,1.33,4.72,1.19,0.237,P,23,230,15.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
scottja01,13,Jack Scott,103,109,356,195,115,11,19,5444,1969,776,94,493,657,904,1814.7,3.85,1.36,3.26,1.33,0.273,P,62,399,21.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
scottmi03,13,Mike Scott,124,108,347,319,45,22,3,6206,1858,813,173,627,1469,908,2068.7,3.54,1.2,6.39,2.34,0.24,P,156,299,23.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
scottti01,10,Tim Scott,24,13,276,0,0,0,5,942,308,144,24,133,253,157,314.0,4.13,1.4,7.25,1.9,0.257,P,17,28,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seaneru01,20,Rudy Seanez,41,30,544,0,0,0,12,1698,515,258,58,285,574,285,566.0,4.1,1.41,9.13,2.01,0.241,P,42,44,4.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seaveto01,22,Tom Seaver,311,205,656,647,231,61,1,14348,3971,1521,380,1390,3640,1674,4782.7,2.86,1.12,6.85,2.62,0.225,P,328,692,42.0,0.96,3.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,Y
seguidi01,16,Diego Segui,92,111,639,171,28,7,71,5423,1656,765,185,786,1298,867,1807.7,3.81,1.35,6.46,1.65,0.241,P,128,243,17.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
seleaa01,15,Aaron Sele,148,112,404,352,15,9,0,6459,2413,1102,225,798,1407,1208,2153.0,4.61,1.49,5.88,1.76,0.285,P,119,233,21.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
selmadi01,12,Dick Selma,42,54,307,76,11,6,31,2520,734,338,69,381,681,375,840.0,3.62,1.33,7.3,1.79,0.236,P,52,157,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
servisc01,15,Scott Service,20,22,338,1,0,0,16,1249,435,231,56,182,413,245,416.3,4.99,1.48,8.93,2.27,0.272,P,25,46,3.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sewelri01,13,Rip Sewell,143,97,390,243,137,20,15,6358,2101,819,116,748,636,983,2119.3,3.48,1.34,2.7,0.85,0.252,P,142,445,28.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
seymocy01,18,Cy Seymour,61,56,141,124,105,6,1,3114,954,430,25,659,591,632,1038.0,3.73,1.55,5.12,0.9,0.243,P,63,339,66.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shantbo01,19,Bobby Shantz,119,99,537,171,78,15,48,5807,1795,726,151,643,1072,817,1935.7,3.38,1.26,4.98,1.67,0.244,P,174,468,16.0,0.98,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,N
shautjo01,13,Joe Shaute,99,109,360,208,103,5,18,5455,2097,838,75,534,512,1043,1818.3,4.15,1.45,2.53,0.96,0.285,P,87,356,17.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shawbo01,15,Bob Shaw,108,98,430,223,55,14,32,5334,1837,696,149,511,880,791,1778.0,3.52,1.32,4.45,1.72,0.262,P,114,299,24.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
shawje01,14,Jeff Shaw,34,54,633,19,0,0,203,2544,821,334,91,234,545,368,848.0,3.54,1.24,5.78,2.33,0.255,P,85,139,8.0,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,N
shawkbo01,16,Bob Shawkey,196,150,488,334,197,33,28,8811,2722,1008,114,1018,1360,1200,2937.0,3.09,1.27,4.17,1.34,0.247,P,146,697,41.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sheetbe01,10,Ben Sheets,94,96,250,250,18,4,0,4790,1577,670,184,369,1325,736,1596.7,3.78,1.22,7.47,3.59,0.257,P,115,159,15.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
shellji01,10,Jim Shellenback,16,30,165,48,8,2,2,1362,443,192,40,200,222,228,454.0,3.81,1.42,4.4,1.11,0.256,P,21,91,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sherdbi01,17,Bill Sherdel,165,146,514,272,159,11,26,8128,3018,1120,149,661,839,1326,2709.3,3.72,1.36,2.79,1.27,0.277,P,77,540,29.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
sherrge01,10,George Sherrill,19,17,442,0,0,0,56,973,280,136,29,154,320,140,324.3,3.77,1.34,8.88,2.08,0.233,P,5,36,2.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
sherrla01,12,Larry Sherry,53,44,416,16,2,1,82,2398,747,326,78,374,606,377,799.3,3.67,1.4,6.82,1.62,0.243,P,51,113,13.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shielsc01,10,Scot Shields,46,44,491,15,0,0,21,2091,589,246,55,278,631,285,697.0,3.18,1.24,8.15,2.27,0.228,P,60,95,12.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shirlbo01,12,Bob Shirley,67,94,434,162,16,2,18,4296,1432,608,127,543,790,689,1432.0,3.82,1.38,4.97,1.45,0.264,P,62,249,12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shockur01,13,Urban Shocker,187,117,412,317,200,28,25,8045,2709,945,126,657,983,1127,2681.7,3.17,1.26,3.3,1.5,0.259,P,155,599,15.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shortch02,15,Chris Short,135,132,501,308,88,24,18,6975,2215,886,183,806,1629,991,2325.0,3.43,1.3,6.31,2.02,0.249,P,112,359,17.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
shouncl01,17,Clyde Shoun,73,59,454,85,34,3,29,3861,1325,559,81,404,483,631,1287.0,3.91,1.34,3.38,1.2,0.262,P,43,225,14.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shousbr01,11,Brian Shouse,13,10,467,0,0,0,6,1052,347,145,31,118,233,163,350.7,3.72,1.33,5.98,1.97,0.259,P,34,96,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shower01,11,Eric Show,101,89,332,235,35,11,7,4965,1526,673,171,610,971,739,1655.0,3.66,1.29,5.28,1.59,0.247,P,74,206,23.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
shueypa01,12,Paul Shuey,45,28,476,0,0,0,23,1590,471,228,43,277,556,252,530.0,3.87,1.41,9.44,2.01,0.238,P,40,71,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
siebeso01,15,Sonny Siebert,140,114,399,307,67,21,16,6456,1919,767,197,692,1512,907,2152.0,3.21,1.21,6.32,2.18,0.236,P,159,329,26.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
simmocu01,23,Curt Simmons,193,183,569,462,163,36,5,10045,3313,1318,255,1063,1697,1551,3348.3,3.54,1.31,4.56,1.6,0.254,P,127,514,23.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
singebi01,15,Bill Singer,118,127,322,308,94,24,2,6522,1952,819,132,781,1515,944,2174.0,3.39,1.26,6.27,1.94,0.238,P,95,310,34.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
slatoji01,17,Jim Slaton,151,158,496,360,86,22,14,8051,2773,1202,277,1004,1191,1335,2683.7,4.03,1.41,3.99,1.19,0.27,P,180,378,24.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
slocuhe01,14,Heathcliff Slocumb,28,37,548,0,0,0,98,1893,636,286,38,358,513,320,631.0,4.08,1.58,7.32,1.43,0.263,P,47,91,9.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
smallaa01,10,Aaron Small,25,13,172,15,1,1,4,965,380,186,37,137,170,202,321.7,5.2,1.61,4.76,1.24,0.297,P,13,38,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
smilejo01,13,John Smiley,126,103,361,280,28,8,4,5723,1842,806,185,496,1284,888,1907.7,3.8,1.23,6.06,2.59,0.255,P,70,261,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
smithal03,12,Al Smith,99,101,356,202,75,16,17,4987,1707,688,94,587,587,827,1662.3,3.72,1.38,3.18,1.0,0.263,P,55,367,17.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
